conv_id,input,category_original,confidence_original,matched_patterns,score_tarjeta,score_transferencia,score_crédito,score_saldo,score_queja,score_consulta
01e3eedc-6114-462f-beb4-33cdb2984250,5000,"",no_match,"",0,0,0,0,0,0
01e3eedc-6114-462f-beb4-33cdb2984250,Si ,"",no_match,"",0,0,0,0,0,0
01e3eedc-6114-462f-beb4-33cdb2984250,5000,"",no_match,"",0,0,0,0,0,0
01e3eedc-6114-462f-beb4-33cdb2984250,Cómo lo adquiero ,"",no_match,"",0,0,0,0,0,0
01e45425-0e33-4e2e-ba74-cad2b2553964,edad mínima para una cuenta hey menores,transferencia,low,cuenta,0,1,0,0,0,0
01e45425-0e33-4e2e-ba74-cad2b2553964,si cumple los 18 que pasa?,"",no_match,"",0,0,0,0,0,0
01e45425-0e33-4e2e-ba74-cad2b2553964,monto maximo en saldo para la cuenta hey menores,transferencia,high,monto;cuenta;saldo,0,2,0,1,0,0
01e45425-0e33-4e2e-ba74-cad2b2553964,b,"",no_match,"",0,0,0,0,0,0
02114F31-7145-45C8-B7EF-33AD6CB6610B,En el crédito de auto puedo hacer depósito para reducir mi deuda?,"",ambiguous,credito;credito,1,0,1,0,0,0
02114F31-7145-45C8-B7EF-33AD6CB6610B,"Para un auto de 550 mil pesos , que necesito ?",consulta,low,necesito,0,0,0,0,0,1
02114F31-7145-45C8-B7EF-33AD6CB6610B,A 5 años,"",no_match,"",0,0,0,0,0,0
02114F31-7145-45C8-B7EF-33AD6CB6610B,10%,"",no_match,"",0,0,0,0,0,0
02114F31-7145-45C8-B7EF-33AD6CB6610B,"El costo total al final
Del Plazo cuánto sería ?","",no_match,"",0,0,0,0,0,0
02215f09-b22b-4ed7-8941-db85f2ade63a,"Es todo, muchas gracias. ","",no_match,"",0,0,0,0,0,0
02215f09-b22b-4ed7-8941-db85f2ade63a,"Usé la opción de transferir deuda de una TDC pero aún no se refleja el pago, ¿cusnto puede demorar? ","",ambiguous,transferir;pago;puede;opcion,0,2,0,0,0,2
02215f09-b22b-4ed7-8941-db85f2ade63a,"Fue a otro banco, a HSBC",transferencia,low,banco,0,1,0,0,0,0
02215f09-b22b-4ed7-8941-db85f2ade63a,Gracias! ,"",no_match,"",0,0,0,0,0,0
027e71a1-1200-43ee-b57f-a8a6133c2515,Necesito que cancelen la vinculacion de mi tarjeta de debito,tarjeta,high,tarjeta;debito;necesito,2,0,0,0,0,1
027e71a1-1200-43ee-b57f-a8a6133c2515,Con un cobro que yo no quiero en apple bill,"",no_match,"",0,0,0,0,0,0
027e71a1-1200-43ee-b57f-a8a6133c2515,Es que no me lo cancelan ,"",no_match,"",0,0,0,0,0,0
027e71a1-1200-43ee-b57f-a8a6133c2515,Hola buenas noches,"",no_match,"",0,0,0,0,0,0
027e71a1-1200-43ee-b57f-a8a6133c2515,Cual es numero de servicio al cliente ?,consulta,high,numero;cual\s+es;numero\s+de,0,0,0,0,0,3
02871502-9fb6-4bbf-b68f-ade171ddbe47, hola,"",no_match,"",0,0,0,0,0,0
02871502-9fb6-4bbf-b68f-ade171ddbe47, hola,"",no_match,"",0,0,0,0,0,0
02871502-9fb6-4bbf-b68f-ade171ddbe47, hola  toca  el  ah  hola  que  ese,"",no_match,"",0,0,0,0,0,0
02871502-9fb6-4bbf-b68f-ade171ddbe47, ya  te  dice  la  pregunta y  no  me  contestas,"",no_match,"",0,0,0,0,0,0
02871502-9fb6-4bbf-b68f-ade171ddbe47, que si  me  puedes  informar  cual  es  el  monto maximo  de  depositos  que  se  pueden  hacer a  mi  cuenta,"",ambiguous,monto;cuenta;puede;cual\s+es,0,2,0,0,0,2
02871502-9fb6-4bbf-b68f-ade171ddbe47, eh  cuanto  es  el  limite  en  pesos,"",no_match,"",0,0,0,0,0,0
02871502-9fb6-4bbf-b68f-ade171ddbe47, ah  okey  muchas  gracias  javi,"",no_match,"",0,0,0,0,0,0
0295080a-5f2f-4023-b2c6-b29b5777c7f6,Que tasa tienen para crédito de autos?,crédito,high,credito;credito;tasa,1,0,2,0,0,0
0295080a-5f2f-4023-b2c6-b29b5777c7f6,"$1,057,000.00 vale el auto y lo quiero a 4 años y tengo $600,000 de enganche y es vehículo Nuevo ",credito_auto,low,enganche,0,0,0,0,0,0
0295080a-5f2f-4023-b2c6-b29b5777c7f6,Y como puedo saber que tasa califico?,consulta,high,tasa;saber;como\s+puedo,0,0,1,0,0,2
0295080a-5f2f-4023-b2c6-b29b5777c7f6,Si,"",no_match,"",0,0,0,0,0,0
0295080a-5f2f-4023-b2c6-b29b5777c7f6,"1- 30 años    2- $60,000    3- si","",no_match,"",0,0,0,0,0,0
02975ACC-FE12-4427-BD29-A5BAE4A6FFD8, heybanco  es  un  banco,transferencia,low,banco,0,1,0,0,0,0
02975ACC-FE12-4427-BD29-A5BAE4A6FFD8, hey  es  un  banco,transferencia,low,banco,0,1,0,0,0,0
02975ACC-FE12-4427-BD29-A5BAE4A6FFD8, hey  es  parte  de  banregio,"",no_match,"",0,0,0,0,0,0
02975ACC-FE12-4427-BD29-A5BAE4A6FFD8, hey  es  parte  de  bate  de  banregio,"",no_match,"",0,0,0,0,0,0
02975ACC-FE12-4427-BD29-A5BAE4A6FFD8, cuanto  dinero  me  protege  heyy,"",no_match,"",0,0,0,0,0,0
02C35B4C-CC99-4DB9-A49A-B3E530C7FEB8,"Hello, me cobraron un monto directo y yo lo había solicitado en al compra a 3 meses sol intereses",transferencia,low,monto,0,1,0,0,0,0
02C35B4C-CC99-4DB9-A49A-B3E530C7FEB8,"No, pues ya no la quiero diferir con hey, yo la compré a tres meses sin intereses","",no_match,"",0,0,0,0,0,0
02C35B4C-CC99-4DB9-A49A-B3E530C7FEB8,Quiero apoyo por llamada,"",no_match,"",0,0,0,0,0,0
02C35B4C-CC99-4DB9-A49A-B3E530C7FEB8,Me pasas el número porfa,consulta,low,numero,0,0,0,0,0,1
02D888FD-2C31-49D1-A7E5-1C17A98AB38D,Que necesito para una tarjeta de crédito,tarjeta,high,tarjeta;credito;credito;necesito,2,0,1,0,0,1
02D888FD-2C31-49D1-A7E5-1C17A98AB38D,Porque me la niega y me dice que la de garantía,"",no_match,"",0,0,0,0,0,0
02D888FD-2C31-49D1-A7E5-1C17A98AB38D,Cómo funciona La de garantía,"",no_match,"",0,0,0,0,0,0
02D888FD-2C31-49D1-A7E5-1C17A98AB38D,El dinero de garantía lo puedo gastar o que pasa con eso?,"",no_match,"",0,0,0,0,0,0
02D888FD-2C31-49D1-A7E5-1C17A98AB38D,Mi tarjeta hey la puedo usar en Alemania?,tarjeta,low,tarjeta,1,0,0,0,0,0
02D888FD-2C31-49D1-A7E5-1C17A98AB38D,La de débito no se puede usar en Alemania?,"",ambiguous,debito;puede,1,0,0,0,0,1
02D888FD-2C31-49D1-A7E5-1C17A98AB38D,Me pueden depositar en libras?,consulta,low,puede,0,0,0,0,0,1
02D888FD-2C31-49D1-A7E5-1C17A98AB38D,Me pueden depositar dólares?,consulta,low,puede,0,0,0,0,0,1
02F11620-8570-447F-BDCE-24A69F4C11D3,Hola que pasa si uso mi disponible en tarjeta el día de hoy,"",ambiguous,tarjeta;disponible,1,0,0,1,0,0
02F11620-8570-447F-BDCE-24A69F4C11D3,Si me explicas,"",no_match,"",0,0,0,0,0,0
02F11620-8570-447F-BDCE-24A69F4C11D3,Si me ayudas,"",no_match,"",0,0,0,0,0,0
02F11620-8570-447F-BDCE-24A69F4C11D3,Pagar anualidad me da beneficios de tener más compras a crédito ?,"",ambiguous,credito;credito,1,0,1,0,0,0
02F4C6A6-5E33-427E-AF67-5660C409A059,Veo que me cambiaron mi numero de cuenta y clabe,"",ambiguous,cuenta;clabe;numero;numero\s+de,0,2,0,0,0,2
02F4C6A6-5E33-427E-AF67-5660C409A059,Porque no pueden mandarme depositos a mi cuenta?,"",ambiguous,cuenta;puede,0,1,0,0,0,1
02F4C6A6-5E33-427E-AF67-5660C409A059,Para que me hagan un deposito tengo que mandar mi nueva clabe?,transferencia,low,clabe,0,1,0,0,0,0
